ad_link,title,price,description,mileage,transmission,location,time_posted
https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2023-kia-niro-ev-prem-kia-cpo-nav-only-12k-km-htd-seats/m9123153,2023 Kia Niro EV PREM+ | KIA CPO | NAV | ONLY 12K KM | HTD SEATS,"$39,450","KIA CERTIFIED PRE-OWNED! PURCHASE WITH CONFIDENCE, ALL KIA CPO VEHICLES GO THROUGH AN EXTENSIVE 135-POINT INSPECTION REPORT AND RECONDITIONING TO KIA CANADA STANDARDS, FREE 90-DAY SIRIUS XM TRIAL, ...","12,104 km",Automatic,Georgetown,
https://www.kijiji.ca/v-cars-trucks/kelowna/2024-chevrolet-equinox-ev-rs/m9501154,2024 Chevrolet Equinox EV RS,"$55,574","This Chevrolet Equinox EV boasts a Electric engine powering this Automatic transmission. LPO, TRAILERING PACKAGE includes (SDE) trailer hitch, LPO and (VLG) trailer hitch closeout, LPO, LPO, ACTIVE ...",16 km,Automatic,Kelowna,
https://www.kijiji.ca/v-cars-trucks/laval-rive-nord/2024-volkswagen-id-4-s/m9501973,2024 Volkswagen ID.4 S,"$56,695",S PA Engine: MOTEUR ÉLECTRIQUE Safety Equipment Contrôle électronique de la stabilité Système antipatinage à toutes les vitesses Poutres anti-intrusion Sacs gonflables latéraux à 2 seuils de ...,10 km,Automatic,Blainville,
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2024-kia-ev6-land-w-gt-line-pkg-2-leather-seats/m9357522,2024 Kia EV6 Land w/GT-Line Pkg 2 - Leather Seats,"$67,745","Leather Seats! As a Premium Kia dealership in Scarborough, we offer a wide selection of new and used Kia vehicles. Responsive and sporty handling, a fun electric drivetrain, and incredible technology ...",50 km,Automatic,Scarborough,
https://www.kijiji.ca/v-cars-trucks/red-deer/2024-chevrolet-blazer-ev-2lt/m8455115,2024 Chevrolet Blazer EV 2LT,"$62,594","Engine: Electric Motor Safety Equipment OnStar and Chevrolet connected services capable (Terms and limitations apply. See onstar.ca or dealer for details.) Rear Seat Reminder Door locks, rear child ...",10 km,Automatic,Lacombe,
https://www.kijiji.ca/v-cars-trucks/laval-rive-nord/2023tesla-model-y-longue-autonomie-ti-a-vendre/m9501024,2023Tesla Model Y Longue autonomie TI à vendre,"$59,950","Servant la rive nord depuis 15 ans, Hamel BMW est un fier membre du Groupe Hamel. Plus de 80 véhicules d'occasion en inventaire, de la petite cabriolet, aux plus gros des SUV nous avons une gamme ...","15,000 km",Automatic,Blainville,
https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2022-mercedes-benz-eqs-580-4matic-sedan-ensemble-haut-de-gamme/m9408024,2022 Mercedes-Benz EQS 580 4MATIC Sedan | ENSEMBLE HAUT DE GAMME,"$95,995",DP1 - Ensemble haut de gamme (01) - 10 Degree Rear Axle Steering - Sièges multicontour avec massage - Sièges avant climat-confort - Head-Up Display - Climatisation automatique THERMOTRONIC - Seat ...,"24,025 km",Automatic,Greenfield Park,
https://www.kijiji.ca/v-cars-trucks/laval-rive-nord/2024-volkswagen-id-4-pro-s/m9501971,2024 Volkswagen ID.4 Pro S,"$65,195",PRO S TI Engine: MOTEUR ÉLECTRIQUE Safety Equipment Contrôle électronique de la stabilité Système antipatinage à toutes les vitesses Poutres anti-intrusion Sacs gonflables latéraux à 2 seuils de ...,10 km,Automatic,Blainville,
https://www.kijiji.ca/v-cars-trucks/london/2021-porsche-taycan-tech-premium-off-road-design/m6945851,2021 Porsche Taycan Tech|Premium|Off-Road Design,"$109,998","Our Taycan 4 Cross Turismo is finished in Cherry metallic with Black/Chalk beige smooth finish leather plus the additions of seat belts bramble, 20 inch off-road design wheels, PORSCHE electric sport ...","19,970 km",Automatic,London,
https://www.kijiji.ca/v-cars-trucks/laval-rive-nord/kia-soul-ev-luxe-familiale-5-portes-electrique-navigation-came/m7289366,KIA Soul EV Luxe familiale 5 portes **Électrique*Navigation*Camé,"$12,977","Financement Maison 100% TEXTO EXPRESS 514-260-1666 **TOUT nos véhicules sont inspectés, réparés* et certifiés AMVOQ, inclus dans le prix******Aucun dossiers de dommages sur ce véhicule, CARFAX à ...","102,474 km",Automatic,Terrebonne,
https://www.kijiji.ca/v-cars-trucks/prince-albert/2024-chevrolet-equinox-ev-rs/m9222245,2024 Chevrolet Equinox EV RS,"$62,808",This Chevrolet Equinox EV has a trusty Electric engine powering this Automatic transmission.* This Chevrolet Equinox EV is a Bargain with These Options *ACTIVE SAFETY PACKAGE 3 includes (UKL) Super ...,15 km,Automatic,Prince Albert,
https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/2023-hyundai-kona-electric-preferred-apple-carplay-cruise-adapta/m9501585,2023 Hyundai Kona Electric Preferred APPLE CARPLAY CRUISE ADAPTA,"$30,995","jamais accidenté,A/C, cruise, bluetooth, détecteur d'angle mort, apple carplay & android auto, gps, sièges chauffants, financement disponible et plus!!! no accidents, a/c, cruise, bluetooth, blind ...","41,918 km",Automatic,Dorval,
https://www.kijiji.ca/v-cars-trucks/grande-prairie/2023-ford-f-150-lightning-lariat-electric-extended-range-battery/m9311122,2023 Ford F-150 Lightning LARIAT ELECTRIC EXTENDED RANGE BATTERY,"$75,999","The 2023 Ford F-150 Lightning with the extended-range battery is an all-electric version of Ford’s popular F-150 truck, offering impressive power, technology, and range. Here’s an overview: Power and ...","11,745 km",Automatic,Peace River,
https://www.kijiji.ca/v-cars-trucks/saint-jean-sur-richelieu/2022-mitsubishi-outlander-phev-black-edition-s-awc-cuir-toit-ou/m9501625,2022 Mitsubishi Outlander PHEV Black Edition S-AWC. CUIR+TOIT OU,"$30,997",- LE VÉHICULE EST INSPECTÉ ET LES ENTRETIENS SONT COMPLÉTÉS. - JAMAIS ACCIDENTÉ - UN SEUL PROPRIÉTAIRE - VÉHICULE INSPECTÉ EN 150 POINTS - SIÈGES EN CUIR CHAUFFANT - TOIT OUVRANT PANORAMIQUE - ...,"51,721 km",Automatic,Saint-Jean-Sur-Richelieu,
https://www.kijiji.ca/v-cars-trucks/edmonton/2024-volkswagen-id-4-pro/m8732401,2024 Volkswagen ID.4 Pro,"$61,692","HEAT PUMP,GREY/BLACK (STONE) CLOTH/LEATHERETTE SEATING SURFACES -inc: Stain-repellant w/ID insignia in seatback,DEEP BLACK PEARL,Tow Hitch,All Wheel Drive,Electric Motor,Power Door Locks,Keyless ...",15 km,Automatic,Edmonton,
https://www.kijiji.ca/v-cars-trucks/edmonton/2024-chevrolet-silverado-ev-work-truck/m9501404,2024 Chevrolet Silverado EV Work Truck,"$84,704","This Chevrolet Silverado EV boasts a Electric engine powering this Automatic transmission. Wireless Phone Projection, for Apple CarPlay and Android Auto, Windows, remote Express-Down, front and rear ...",3 km,Automatic,Edmonton,
https://www.kijiji.ca/v-cars-trucks/strathcona-county/2024-chevrolet-blazer-ev-eawd-lt/m8339879,2024 Chevrolet Blazer EV eAWD LT,Please Contact,Welcome To Sherwood Park Chevrolet. The #1 Volume Chevrolet Dealer in Canada. This Chevrolet BLAZEV delivers a Electric engine powering this Automatic transmission. Wireless Phone Charging (Included ...,15 km,Automatic,Sherwood Park,
https://www.kijiji.ca/v-cars-trucks/winnipeg/2024-gmc-hummer-ev-pickup-3x-ev-demo-unit-1000-hp-super/m9356042,2024 GMC HUMMER EV Pickup 3X EV Demo Unit | 1000 HP | Super,"$175,697","This GMC HUMMER EV Pickup has a durable Electric engine powering this Automatic transmission. *You Can't Beat the Price with These Options * LPO, ILLUMINATION PACKAGE (dealer-Installed), includes ...","1,695 km",Automatic,Winnipeg,
https://www.kijiji.ca/v-cars-trucks/gatineau/2023-hyundai-kona-electric-preferred-ev-pneus-dhiver/m9501051,2023 Hyundai Kona Electric Preferred !!! EV !!! PNEUS D'HIVER,"$30,995","This Hyundai Kona Electric delivers a Electric engine powering this Automatic transmission. BLACK, CLOTH SEAT TRIM, ATLAS WHITE W/BLACK ROOF, Wheels: 17 x 7.0J Aluminum Alloy. * This Hyundai Kona ...","28,699 km",Automatic,Gatineau,
https://www.kijiji.ca/v-cars-trucks/calgary/2024-hyundai-ioniq-6-ev-preferred-ultimate-pkg-awd-lr-level/m7631681,2024 Hyundai IONIQ 6 (EV) Preferred Ultimate Pkg AWD LR - Level,"$66,980","Crowfoot Hyundai, AMVIC Licensed Dealer NOCTURNE GREY - 2024 Hyundai IONIQ 6 (EV - Preferred) - AWD - LONG RANGE 10 + reasons this HYUNDAI IONIQ 6 is for YOU: *Apple CarPlay/Android Auto Integration* ...",20 km,Automatic,Calgary,
https://www.kijiji.ca/v-cars-trucks/edmonton/2024-chevrolet-equinox-ev-rs/m9501395,2024 Chevrolet Equinox EV RS,"$65,509","This Chevrolet Equinox EV boasts a Electric engine powering this Automatic transmission. Wipers, front intermittent, Windows, power with driver Express-Up and all windows Express-Down, Wheels, 21 ...",0 km,Automatic,Edmonton,
https://www.kijiji.ca/v-cars-trucks/laval-rive-nord/2023-kia-niro-ev-haut-de-gamme-ta-a-vendre/m9501019,2023 KIA Niro EV Haut de gamme TA à vendre,"$34,950","Servant la rive nord depuis 15 ans, Hamel BMW est un fier membre du Groupe Hamel. Plus de 80 véhicules d'occasion en inventaire, de la petite cabriolet, aux plus gros des SUV nous avons une gamme ...","19,500 km",Automatic,Blainville,
https://www.kijiji.ca/v-cars-trucks/tricities-pitt-maple/2024-fiat-500e-red-edition-electric-carplay-10-25-inch/m9091118,2024 FIAT 500e (RED) Edition | Electric | Carplay | 10.25-Inch,"$42,790",LEASE OFFER - Lease an All-New Electric 2024 Fiat 500E from $75 Weekly at 3.99%. The perfect city commuter at an unbeatable price. Get yourself into the most affordable electric vehicle offered for ...,39 km,Automatic,Maple Ridge,
https://www.kijiji.ca/v-cars-trucks/winnipeg/2024-hyundai-ioniq-5-limited/m9050256,2024 Hyundai IONIQ 5 Limited,"$61,000","**PRICES TOO LOW TO ADVERTISE!** Please join us Friday, October4 and Saturday, October 5 for fun, food and... OUR BEST DEALS OF THE YEAR! Appointments are not required, but recommended as it will be ...",16 km,Automatic,Winnipeg,
https://www.kijiji.ca/v-cars-trucks/winnipeg/2024-hyundai-ioniq-5-limited/m9050253,2024 Hyundai IONIQ 5 Limited,"$61,000","**PRICES TOO LOW TO ADVERTISE!** Please join us Friday, October4 and Saturday, October 5 for fun, food and... OUR BEST DEALS OF THE YEAR! Appointments are not required, but recommended as it will be ...",16 km,Automatic,Winnipeg,
https://www.kijiji.ca/v-cars-trucks/winnipeg/2024-hyundai-ioniq-5-limited/m9050251,2024 Hyundai IONIQ 5 Limited,"$61,000","**PRICES TOO LOW TO ADVERTISE!** Please join us Friday, October4 and Saturday, October 5 for fun, food and... OUR BEST DEALS OF THE YEAR! Appointments are not required, but recommended as it will be ...",16 km,Automatic,Winnipeg,
https://www.kijiji.ca/v-cars-trucks/winnipeg/2024-hyundai-ioniq-5-limited/m9050249,2024 Hyundai IONIQ 5 Limited,"$60,750","**PRICES TOO LOW TO ADVERTISE!** Please join us Friday, October4 and Saturday, October 5 for fun, food and... OUR BEST DEALS OF THE YEAR! Appointments are not required, but recommended as it will be ...",16 km,Automatic,Winnipeg,
https://www.kijiji.ca/v-cars-trucks/oshawa-durham-region/2023-hyundai-ioniq-6-preferred/m8369936,2023 Hyundai IONIQ 6 Preferred,"$49,998","Ioniq 6 beautifully used car, available for a test drive! Used as company Demo Carfax available Engine: Electric Safety Equipment Electronic Stability Control (ESC) ABS And Driveline Traction Control ...","13,747 km",Automatic,Whitby,
https://www.kijiji.ca/v-cars-trucks/chilliwack/2023-volkswagen-id-4-pro-demo-pricing-rwd-glass-roof/m7592518,2023 Volkswagen ID.4 PRO | DEMO PRICING | RWD | GLASS ROOF,"$58,490","This Volkswagen ID.4 delivers a Electric engine powering this Automatic transmission. STATEMENT PACKAGE (W05) -inc: Does not include area view, VW sound or power fold mirrors, surround lighting ...",14 km,Automatic,Chilliwack,
https://www.kijiji.ca/v-cars-trucks/prince-george/2024-hyundai-kona-electric-ultimate/m8414128,2024 Hyundai Kona Electric Ultimate,"$54,922","This Hyundai Kona Electric has a strong Electric engine powering this Automatic transmission. *This Hyundai Kona Electric Is Competitively Priced with These Options * Wheels: 17 x 7.0J Aluminum, ...",9 km,Automatic,Prince George,
https://www.kijiji.ca/v-cars-trucks/winnipeg/2022-ford-mustang-mach-e-gt-performance-edition/m5178556,2022 Ford Mustang Mach-E GT Performance Edition,"$54,899","The Ford Mustang features a facelift and comes out bigger, bolder, cleaner. It's a change, not just a tweak. The Mustang resembles a Steve McQueen Bullitt Mustang, its mouth shaped more like '70 ...",36 km,Automatic,Winnipeg,
https://www.kijiji.ca/v-cars-trucks/gatineau/2025-hyundai-kona-electric-preferred-w-ultimate-package-green/m9501050,2025 Hyundai Kona Electric Preferred w/Ultimate Package Green,"$54,148","This Hyundai Kona Electric delivers a Electric engine powering this Automatic transmission. SAGE GREEN, LEATHERETTE SEAT TRIM, META BLUE, Wheels: 17 x 7.0J Aero Aluminum Alloy. * This Hyundai Kona ...",9 km,Automatic,Gatineau,
https://www.kijiji.ca/v-cars-trucks/tricities-pitt-maple/2024-fiat-500e-red-edition-electric-carplay-10-25-inch/m9050216,2024 FIAT 500e (RED) Edition | Electric | Carplay | 10.25-Inch,"$43,385",LEASE OFFER - Lease an All-New Electric 2024 Fiat 500E from $75 Weekly at 3.99%. The perfect city commuter at an unbeatable price. Get yourself into the most affordable electric vehicle offered for ...,37 km,Automatic,Maple Ridge,
https://www.kijiji.ca/v-cars-trucks/tricities-pitt-maple/2024-fiat-500e-red-edition-electric-carplay-10-25-inch/m9050215,2024 FIAT 500e (RED) Edition | Electric | Carplay | 10.25-Inch,"$43,385",LEASE OFFER - Lease an All-New Electric 2024 Fiat 500E from $75 Weekly at 3.99%. The perfect city commuter at an unbeatable price. Get yourself into the most affordable electric vehicle offered for ...,12 km,Automatic,Maple Ridge,
https://www.kijiji.ca/v-cars-trucks/tricities-pitt-maple/2024-fiat-500e-red-edition-electric-carplay-10-25-inch/m9050212,2024 FIAT 500e (RED) Edition | Electric | Carplay | 10.25-Inch,"$42,790",LEASE OFFER - Lease an All-New Electric 2024 Fiat 500E from $75 Weekly at 3.99%. The perfect city commuter at an unbeatable price. Get yourself into the most affordable electric vehicle offered for ...,63 km,Automatic,Maple Ridge,
https://www.kijiji.ca/v-cars-trucks/tricities-pitt-maple/2024-volkswagen-id-4-pro-awd-21-wheel-pkg-heat-pump/m8205941,2024 Volkswagen ID.4 Pro AWD | 21 Wheel Pkg | Heat Pump,"$61,205","This Volkswagen ID.4 delivers a Electric engine powering this Automatic transmission. Window Grid And Roof Mount Diversity Antenna, Wheels: 8J x 20 Fr & 9J x 20 Rr Electra Alloy, Trip Computer. *This ...",18 km,Automatic,Pitt Meadows,
https://www.kijiji.ca/v-cars-trucks/cowichan-valley-duncan/2024-chevrolet-equinox-ev-rs/m9179022,2024 Chevrolet Equinox EV RS,"$62,438","At the All New Island GM, we pride ourselves on being friendly, knowledgeable people who care. Whether it be shopping for a New or Used vehicle, getting your service by our certified technicians, or ...",0 km,Automatic,Duncan,
https://www.kijiji.ca/v-cars-trucks/cowichan-valley-duncan/2024-chevrolet-equinox-ev-rs-navigation-360-degree-cameras/m9179021,2024 Chevrolet Equinox EV RS | Navigation | 360 Degree Cameras,"$56,798","At the All New Island GM, we pride ourselves on being friendly, knowledgeable people who care. Whether it be shopping for a New or Used vehicle, getting your service by our certified technicians, or ...",21 km,Automatic,Duncan,
https://www.kijiji.ca/v-cars-trucks/cowichan-valley-duncan/2024-chevrolet-blazer-ev-eawd-lt-all-weather-floor-mats-360/m9005180,2024 Chevrolet Blazer EV eAWD LT | All Weather Floor Mats | 360,"$61,537","At the All New Island GM, we pride ourselves on being friendly, knowledgeable people who care. Whether it be shopping for a New or Used vehicle, getting your service by our certified technicians, or ...",15 km,Automatic,Duncan,
https://www.kijiji.ca/v-cars-trucks/tricities-pitt-maple/2024-kia-ev6-gtline-500km-range-electric-digital-dash/m8645447,2024 Kia EV6 GTLINE | 500KM Range | Electric | Digital Dash,"$60,788","Odometer is 4355 kilometers below market average! Red 2024 Kia EV6 GT-Line AWD 1-Speed Automatic Electric Motor | Electric Vehicle, | 500KM Range, | Digital Dashboard, | 10-Inch Touchscreen, | Apple ...","2,635 km",Automatic,Maple Ridge,
https://www.kijiji.ca/v-cars-trucks/abbotsford/2021-tesla-model-3-standard-range-plus-sunroof-navigation/m8662530,2021 Tesla Model 3 Standard Range Plus | Sunroof | Navigation,"$33,912","This Tesla Model 3 boasts a Electric engine powering this Automatic transmission. Window Grid Antenna, Wheels: 18 x 8.5 Aero, Variable Intermittent Wipers. * This Tesla Model 3 Features the Following ...","71,862 km",Automatic,Abbotsford,
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2024-kia-niro-ev-wind-fast-charging-navigation/m9264946,2024 Kia Niro EV Wind - Fast Charging - Navigation,"$47,829","Electric Vehicle, Fast Charging, Navigation, Adaptive Cruise Control, Heated Seats! As a Premium Kia dealership in Scarborough, we offer a wide selection of new and used Kia vehicles. Make your ...",50 km,Automatic,Scarborough,
https://www.kijiji.ca/v-cars-trucks/edmonton/2024-hyundai-kona-electric-preferred-blindspot-monitor/m7756396,2024 Hyundai Kona Electric Preferred | BLINDSPOT MONITOR,Please Contact,"Cash Pricing Incentive applied. Financing subject to On Approved Credit, please contact dealer for details. Sherwood Park Hyundai, AMVIC Licensed Dealer Engine: Electric Safety Equipment Electronic ...",220 km,Automatic,Sherwood Park,
https://www.kijiji.ca/v-cars-trucks/calgary/2024-gmc-hummer-ev-pickup-3x/m8430677,2024 GMC HUMMER EV Pickup 3X,"$179,367","Introducing the revolutionary 2024 GMC HUMMER EV Pickup 3X With OMEGA package, a powerhouse of innovation and capability designed to redefine the electric truck segment. Adorned in the striking ...",16 km,,Calgary,
https://www.kijiji.ca/v-cars-trucks/edmonton/2024-hyundai-ioniq-5-preferred-awd-heated-and-ventilated/m9320819,2024 Hyundai IONIQ 5 Preferred | AWD | HEATED AND VENTILATED,Please Contact,"Cash Pricing Incentive applied. Financing subject to On Approved Credit, please contact dealer for details. Sherwood Park Hyundai, AMVIC Licensed Dealer Engine: Electric Safety Equipment Electronic ...",4 km,Automatic,Sherwood Park,
,,"$68,537",,,,,
https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2023-toyota-bz4x-le-low-kms-like-new-905-639-8187/m9141365,2023 Toyota bZ4X LE - LOW KMS - LIKE NEW - ( 905 ) 639 - 8187 !!,"$38,992","** 100% CANADIAN VEHICLE ** Visit Our Website @ EliteLuxuryMotors.ca * _______________________________________________ Please note, that 30% of our inventory is located at our secondary lot. Please ...","11,300 km",Automatic,Halton,
https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2018-tesla-model-x-75d-awd-one-owner-20-000kms-only-low-km/m9141364,"2018 Tesla Model X 75D AWD - ONE OWNER - 20,000KMS ONLY - LOW KM","$56,888","75D ** 100% CANADIAN VEHICLE ** Visit Our Website @ EliteLuxuryMotors.ca * _______________________________________________ Please note, that 30% of our inventory is located at our secondary lot. ...","20,950 km",Automatic,Halton,
https://www.kijiji.ca/v-cars-trucks/cowichan-valley-duncan/2024-chevrolet-equinox-ev-rs-navigation-360-degree-cameras/m9050122,2024 Chevrolet Equinox EV RS | Navigation | 360 Degree Cameras,"$61,413","At the All New Island GM, we pride ourselves on being friendly, knowledgeable people who care. Whether it be shopping for a New or Used vehicle, getting your service by our certified technicians, or ...",15 km,Automatic,Duncan,
